Recursive BFS,adjmatrix,9805->5527,66,2490,0.365497,65,0
Iterative DFS,adjmatrix,9805->5527,2274,2277,0.503937,2273,0
Recursive DFS,adjmatrix,9805->5527,2274,2277,0.508564,2273,0
Dijkstra,adjmatrix,9805->5527,72,1911,0.287597,71,17.648
A* (A star),adjmatrix,9805->5527,66,66,0.0098499,65,21.518
Iterative BFS,adjlist,1072->8374,76,5615,0.360786,75,0
Recursive BFS,adjlist,1072->8374,76,5615,0.381925,75,0
Iterative DFS,adjlist,1072->8374,96,96,0.00201141,95,0
Recursive DFS,adjlist,1072->8374,96,96,0.00205336,95,0
Dijkstra,adjlist,1072->8374,94,6947,0.913825,93,28.373
A* (A star),adjlist,1072->8374,76,76,0.00353706,75,37.308
Iterative BFS,adjmatrix,1072->8374,76,5615,1.30045,75,0
Recursive BFS,adjmatrix,1072->8374,76,5615,1.24377,75,0
Iterative DFS,adjmatrix,1072->8374,316,316,0.0472542,315,0
Recursive DFS,adjmatrix,1072->8374,316,316,0.0441883,315,0
Dijkstra,adjmatrix,1072->8374,94,6947,2.02924,93,28.373
A* (A star),adjmatrix,1072->8374,76,76,0.0128706,75,37.308
Iterative BFS,adjlist,4127->7740,50,4289,0.240284,49,0
Recursive BFS,adjlist,4127->7740,50,4289,0.259456,49,0
Iterative DFS,adjlist,4127->7740,572,6726,1.27632,571,0
Recursive DFS,adjlist,4127->7740,572,6726,1.34732,571,0
Dijkstra,adjlist,4127->7740,52,4296,0.297783,51,14.72
A* (A star),adjlist,4127->7740,50,50,0.0024889,49,20.827
Iterative BFS,adjmatrix,4127->7740,50,4295,0.833357,49,0
Recursive BFS,adjmatrix,4127->7740,50,4295,0.833902,49,0
Iterative DFS,adjmatrix,4127->7740,924,924,0.147903,923,0
Recursive DFS,adjmatrix,4127->7740,924,924,0.147402,923,0
Dijkstra,adjmatrix,4127->7740,52,4296,0.805856,51,14.72
A* (A star),adjmatrix,4127->7740,50,50,0.00820852,49,20.827
Iterative BFS,adjlist,9165->1467,80,6088,0.459783,79,0
Recursive BFS,adjlist,9165->1467,80,6088,0.486269,79,0
Iterative DFS,adjlist,9165->1467,108,108,0.00229519,107,0
Recursive DFS,adjlist,9165->1467,108,108,0.00226998,107,0
Dijkstra,adjlist,9165->1467,106,6949,0.950715,105,26.075
A* (A star),adjlist,9165->1467,80,80,0.00354106,79,38.603
Iterative BFS,adjmatrix,9165->1467,80,5995,1.07949,79,0
Recursive BFS,adjmatrix,9165->1467,80,5995,1.03188,79,0
Iterative DFS,adjmatrix,9165->1467,4322,5840,2.43288,4321,0
Recursive DFS,adjmatrix,9165->1467,4322,5840,2.42073,4321,0
Dijkstra,adjmatrix,9165->1467,106,6949,1.51935,105,26.075
A* (A star),adjmatrix,9165->1467,80,80,0.0132691,79,38.603
Iterative BFS,adjlist,5872->5217,62,5945,0.410341,61,0
Recursive BFS,adjlist,5872->5217,62,5945,0.441089,61,0
Iterative DFS,adjlist,5872->5217,2838,7083,1.06798,2837,0
Recursive DFS,adjlist,5872->5217,2838,7083,1.08584,2837,0
Dijkstra,adjlist,5872->5217,80,7263,0.82374,79,21.061
A* (A star),adjlist,5872->5217,62,62,0.00326193,61,29.52
Iterative BFS,adjmatrix,5872->5217,62,6011,1.23979,61,0
Recursive BFS,adjmatrix,5872->5217,62,6011,1.23362,61,0
Iterative DFS,adjmatrix,5872->5217,2384,7676,3.31137,2383,0
Recursive DFS,adjmatrix,5872->5217,2384,7676,3.25055,2383,0
Dijkstra,adjmatrix,5872->5217,80,7263,1.69621,79,21.061
A* (A star),adjmatrix,5872->5217,62,62,0.0102331,61,29.52
Iterative BFS,adjlist,9133->5482,87,6645,0.656031,86,0
Recursive BFS,adjlist,9133->5482,87,6645,0.699813,86,0
Iterative DFS,adjlist,9133->5482,2463,4371,0.942201,2462,0
Recursive DFS,adjlist,9133->5482,2463,4371,0.943927,2462,0
Dijkstra,adjlist,9133->5482,91,5364,0.552437,90,21.041
A* (A star),adjlist,9133->5482,87,87,0.00300436,86,38.711
Iterative BFS,adjmatrix,9133->5482,87,6676,1.22001,86,0
Recursive BFS,adjmatrix,9133->5482,87,6676,1.19935,86,0
Iterative DFS,adjmatrix,9133->5482,2309,7773,3.17235,2308,0
Recursive DFS,adjmatrix,9133->5482,2309,7773,3.25211,2308,0
Dijkstra,adjmatrix,9133->5482,91,5364,1.02171,90,21.041
A* (A star),adjmatrix,9133->5482,87,87,0.012923,86,38.711
Iterative BFS,adjlist,8306->4832,62,3158,0.0934816,61,0
Recursive BFS,adjlist,8306->4832,62,3158,0.096146,61,0
Iterative DFS,adjlist,8306->4832,1346,1346,0.0763565,1345,0
Recursive DFS,adjlist,8306->4832,1346,1346,0.0776915,1345,0
Dijkstra,adjlist,8306->4832,70,2670,0.090829,69,18.233
A* (A star),adjlist,8306->4832,62,62,0.00237758,61,28.096
Iterative BFS,adjmatrix,8306->4832,62,3133,0.462001,61,0
Recursive BFS,adjmatrix,8306->4832,62,3133,0.467365,61,0
Iterative DFS,adjmatrix,8306->4832,2596,7462,3.05402,2595,0
Recursive DFS,adjmatrix,8306->4832,2596,7462,3.05735,2595,0
Dijkstra,adjmatrix,8306->4832,70,2670,0.411817,69,18.233
A* (A star),adjmatrix,8306->4832,62,62,0.00937517,61,28.096
Iterative BFS,adjlist,242->6594,116,8870,1.19404,115,0
Recursive BFS,adjlist,242->6594,116,8870,1.3025,115,0
Iterative DFS,adjlist,242->6594,2564,2564,0.355162,2563,0
Recursive DFS,adjlist,242->6594,2564,2564,0.351124,2563,0
Dijkstra,adjlist,242->6594,120,8761,1.7695,119,33.504
A* (A star),adjlist,242->6594,116,116,0.00423935,115,50.243
Iterative BFS,adjmatrix,242->6594,116,8870,2.46054,115,0
Recursive BFS,adjmatrix,242->6594,116,8870,2.51957,115,0
Iterative DFS,adjmatrix,242->6594,1092,1092,0.188576,1091,0
Recursive DFS,adjmatrix,242->6594,1092,1092,0.183636,1091,0
Dijkstra,adjmatrix,242->6594,120,8761,2.8525,119,33.504
A* (A star),adjmatrix,242->6594,116,116,0.0183057,115,50.243
Iterative BFS,adjlist,3434->5876,67,6679,0.645438,66,0
Recursive BFS,adjlist,3434->5876,67,6679,0.672716,66,0
Iterative DFS,adjlist,3434->5876,2115,2115,0.210058,2114,0
Recursive DFS,adjlist,3434->5876,2115,2115,0.214516,2114,0
Dijkstra,adjlist,3434->5876,69,6542,0.63565,68,20.694
A* (A star),adjlist,3434->5876,67,67,0.00310171,66,33.432
Iterative BFS,adjmatrix,3434->5876,67,6690,1.64231,66,0
Recursive BFS,adjmatrix,3434->5876,67,6690,1.63409,66,0
Iterative DFS,adjmatrix,3434->5876,1429,8548,3.62607,1428,0
Recursive DFS,adjmatrix,3434->5876,1429,8548,3.55701,1428,0
Dijkstra,adjmatrix,3434->5876,69,6542,1.65595,68,20.694
A* (A star),adjmatrix,3434->5876,67,67,0.0107675,66,33.432
Iterative BFS,adjlist,5374->2033,75,7533,0.545543,74,0
Recursive BFS,adjlist,5374->2033,75,7533,0.596993,74,0
Iterative DFS,adjlist,5374->2033,2099,7803,1.29132,2098,0
Recursive DFS,adjlist,5374->2033,2099,7803,1.31464,2098,0
Dijkstra,adjlist,5374->2033,77,6532,0.675545,76,19.547
A* (A star),adjlist,5374->2033,75,75,0.00322648,74,33.34
Iterative BFS,adjmatrix,5374->2033,75,7494,1.72536,74,0
Recursive BFS,adjmatrix,5374->2033,75,7494,1.68787,74,0
Iterative DFS,adjmatrix,5374->2033,4105,6074,2.6047,4104,0
Recursive DFS,adjmatrix,5374->2033,4105,6074,2.56015,4104,0
Dijkstra,adjmatrix,5374->2033,77,6532,1.49264,76,19.547
A* (A star),adjmatrix,5374->2033,75,75,0.0116718,74,32.906
Iterative BFS,adjlist,2150->4317,56,4844,0.271205,55,0
Recursive BFS,adjlist,2150->4317,56,4844,0.292148,55,0
Iterative DFS,adjlist,2150->4317,1686,8176,1.02306,1685,0
Recursive DFS,adjlist,2150->4317,1686,8176,1.04881,1685,0
Dijkstra,adjlist,2150->4317,58,3585,0.173036,57,14.546
A* (A star),adjlist,2150->4317,56,56,0.00228981,55,22.821
Iterative BFS,adjmatrix,2150->4317,56,4861,0.952468,55,0
Recursive BFS,adjmatrix,2150->4317,56,4861,0.991854,55,0
Iterative DFS,adjmatrix,2150->4317,3512,3512,1.02697,3511,0
Recursive DFS,adjmatrix,2150->4317,3512,3512,0.993132,3511,0
Dijkstra,adjmatrix,2150->4317,58,3585,0.658965,57,14.546
A* (A star),adjmatrix,2150->4317,56,56,0.00869108,55,22.821
Iterative BFS,adjlist,9345->6809,62,4178,0.217854,61,0
Recursive BFS,adjlist,9345->6809,62,4178,0.23049,61,0
Iterative DFS,adjlist,9345->6809,1984,7190,0.955023,1983,0
Recursive DFS,adjlist,9345->6809,1984,7190,0.969504,1983,0
Dijkstra,adjlist,9345->6809,66,3975,0.2557,65,17.664
A* (A star),adjlist,9345->6809,62,62,0.00240613,61,26.317
Iterative BFS,adjmatrix,9345->6809,62,4241,0.760437,61,0
Recursive BFS,adjmatrix,9345->6809,62,4241,0.681209,61,0
Iterative DFS,adjmatrix,9345->6809,1662,8445,3.43218,1661,0
Recursive DFS,adjmatrix,9345->6809,1662,8445,3.45879,1661,0
Dijkstra,adjmatrix,9345->6809,66,3975,0.714847,65,17.664
A* (A star),adjmatrix,9345->6809,62,62,0.00986939,61,26.317
Iterative BFS,adjlist,2697->5973,58,3087,0.0720981,57,0
Recursive BFS,adjlist,2697->5973,58,3087,0.073577,57,0
Iterative DFS,adjlist,2697->5973,1302,1375,0.0724973,1301,0
Recursive DFS,adjlist,2697->5973,1302,1375,0.0748415,1301,0
Dijkstra,adjlist,2697->5973,64,2406,0.0841926,63,15.458
A* (A star),adjlist,2697->5973,58,58,0.00201102,57,24.866
Iterative BFS,adjmatrix,2697->5973,58,3087,0.509289,57,0
Recursive BFS,adjmatrix,2697->5973,58,3087,0.501294,57,0
Iterative DFS,adjmatrix,2697->5973,2170,2170,0.477141,2169,0
Recursive DFS,adjmatrix,2697->5973,2170,2170,0.471512,2169,0
Dijkstra,adjmatrix,2697->5973,64,2406,0.399505,63,15.458
A* (A star),adjmatrix,2697->5973,58,58,0.00853476,57,24.866
Iterative BFS,adjlist,9599->8402,109,6261,0.397325,108,0
Recursive BFS,adjlist,9599->8402,109,6261,0.425522,108,0
Iterative DFS,adjlist,9599->8402,4861,5138,1.43241,4860,0
Recursive DFS,adjlist,9599->8402,4861,5138,1.39406,4860,0
Dijkstra,adjlist,9599->8402,127,8229,1.12373,126,34.922
A* (A star),adjlist,9599->8402,109,109,0.00388516,108,50.145
Iterative BFS,adjmatrix,9599->8402,109,6344,1.20594,108,0
Recursive BFS,adjmatrix,9599->8402,109,6344,1.21875,108,0
Iterative DFS,adjmatrix,9599->8402,707,9306,3.90392,706,0
Recursive DFS,adjmatrix,9599->8402,707,9306,3.72934,706,0
Dijkstra,adjmatrix,9599->8402,127,8229,2.12091,126,34.922
A* (A star),adjmatrix,9599->8402,109,109,0.0162985,108,50.145
Iterative BFS,adjlist,8498->9218,89,5326,0.264538,88,0
Recursive BFS,adjlist,8498->9218,89,5326,0.280801,88,0
Iterative DFS,adjlist,8498->9218,4221,4235,0.931819,4220,0
Recursive DFS,adjlist,8498->9218,4221,4235,0.914521,4220,0
Dijkstra,adjlist,8498->9218,103,6351,0.750963,102,28.374
A* (A star),adjlist,8498->9218,89,89,0.00324046,88,41.823
Iterative BFS,adjmatrix,8498->9218,89,5403,0.992375,88,0
Recursive BFS,adjmatrix,8498->9218,89,5403,0.971577,88,0
Iterative DFS,adjmatrix,8498->9218,361,9651,3.79863,360,0
Recursive DFS,adjmatrix,8498->9218,361,9651,3.68833,360,0
Dijkstra,adjmatrix,8498->9218,103,6351,1.32479,102,28.374
A* (A star),adjmatrix,8498->9218,89,89,0.0132992,88,41.823
Iterative BFS,adjlist,5015->657,87,7588,0.702082,86,0
Recursive BFS,adjlist,5015->657,87,7588,0.769478,86,0
Iterative DFS,adjlist,5015->657,2079,2079,0.220213,2078,0
Recursive DFS,adjlist,5015->657,2079,2079,0.218804,2078,0
Dijkstra,adjlist,5015->657,93,6352,0.723123,92,23.074
A* (A star),adjlist,5015->657,87,87,0.00325804,86,36.893
Iterative BFS,adjmatrix,5015->657,87,7507,1.79891,86,0
Recursive BFS,adjmatrix,5015->657,87,7507,1.77607,86,0
Iterative DFS,adjmatrix,5015->657,4747,5401,2.21815,4746,0
Recursive DFS,adjmatrix,5015->657,4747,5401,2.18746,4746,0
Dijkstra,adjmatrix,5015->657,93,6352,1.5346,92,23.074
A* (A star),adjmatrix,5015->657,87,87,0.013023,86,36.893
Iterative BFS,adjlist,2795->8735,121,8906,0.536027,120,0
Recursive BFS,adjlist,2795->8735,121,8906,0.559495,120,0
Iterative DFS,adjlist,2795->8735,3149,3421,0.528363,3148,0
Recursive DFS,adjlist,2795->8735,3149,3421,0.532575,3148,0
Dijkstra,adjlist,2795->8735,121,8229,0.924108,120,32.978
A* (A star),adjlist,2795->8735,121,121,0.00430053,120,47.526
Iterative BFS,adjmatrix,2795->8735,121,8906,2.23701,120,0
Recursive BFS,adjmatrix,2795->8735,121,8906,2.23738,120,0
Iterative DFS,adjmatrix,2795->8735,951,952,0.171443,950,0
Recursive DFS,adjmatrix,2795->8735,951,952,0.149248,950,0
Dijkstra,adjmatrix,2795->8735,121,8229,2.03967,120,32.978
A* (A star),adjmatrix,2795->8735,121,121,0.017911,120,47.526
Iterative BFS,adjlist,4103->8870,115,8828,0.470195,114,0
Recursive BFS,adjlist,4103->8870,115,8828,0.487367,114,0
Iterative DFS,adjlist,4103->8870,3365,6387,1.98186,3364,0
Recursive DFS,adjlist,4103->8870,3365,6387,1.9576,3364,0
Dijkstra,adjlist,4103->8870,117,8470,0.85006,116,33.084
A* (A star),adjlist,4103->8870,115,115,0.00424417,114,46.988
Iterative BFS,adjmatrix,4103->8870,115,8828,2.18941,114,0
Recursive BFS,adjmatrix,4103->8870,115,8828,2.08809,114,0
Iterative DFS,adjmatrix,4103->8870,577,9377,3.60644,576,0
Recursive DFS,adjmatrix,4103->8870,577,9377,3.69493,576,0
Dijkstra,adjmatrix,4103->8870,117,8470,2.27895,116,33.084
A* (A star),adjmatrix,4103->8870,115,115,0.0169489,114,46.988
Iterative BFS,adjlist,106->4220,56,1907,0.0333965,55,0
Recursive BFS,adjlist,106->4220,56,1907,0.0340508,55,0
Iterative DFS,adjlist,106->4220,652,652,0.0179231,651,0
Recursive DFS,adjlist,106->4220,652,652,0.0173913,651,0
Dijkstra,adjlist,106->4220,58,1772,0.0471745,57,18.078
A* (A star),adjlist,106->4220,56,56,0.00188493,55,26.713
Iterative BFS,adjmatrix,106->4220,56,1907,0.280203,55,0
Recursive BFS,adjmatrix,106->4220,56,1907,0.259771,55,0
Iterative DFS,adjmatrix,106->4220,2746,6813,2.59957,2745,0
Recursive DFS,adjmatrix,106->4220,2746,6813,2.69496,2745,0
Dijkstra,adjmatrix,106->4220,58,1772,0.253656,57,18.078
A* (A star),adjmatrix,106->4220,56,56,0.00791892,55,26.713
Iterative BFS,adjlist,767->8487,98,7688,0.770199,97,0
Recursive BFS,adjlist,767->8487,98,7688,0.815896,97,0
Iterative DFS,adjlist,767->8487,934,934,0.0397072,933,0
Recursive DFS,adjlist,767->8487,934,934,0.0372561,933,0
Dijkstra,adjlist,767->8487,100,8054,1.2433,99,31.485
A* (A star),adjlist,767->8487,98,98,0.0040021,97,39.548
Iterative BFS,adjmatrix,767->8487,98,7688,1.91419,97,0
Recursive BFS,adjmatrix,767->8487,98,7688,1.94557,97,0
Iterative DFS,adjmatrix,767->8487,340,9584,3.85711,339,0
Recursive DFS,adjmatrix,767->8487,340,9584,3.75184,339,0
Dijkstra,adjmatrix,767->8487,100,8054,2.33078,99,31.485
A* (A star),adjmatrix,767->8487,98,98,0.0141994,97,39.548
Iterative BFS,adjlist,7512->9747,58,3601,0.137651,57,0
Recursive BFS,adjlist,7512->9747,58,3601,0.142133,57,0
Iterative DFS,adjlist,7512->9747,1792,7096,1.73176,1791,0
Recursive DFS,adjlist,7512->9747,1792,7096,1.80731,1791,0
Dijkstra,adjlist,7512->9747,58,3287,0.131867,57,18.064
A* (A star),adjlist,7512->9747,58,58,0.00218757,57,25.263
Iterative BFS,adjmatrix,7512->9747,58,3637,0.610831,57,0
Recursive BFS,adjmatrix,7512->9747,58,3637,0.570124,57,0
Iterative DFS,adjmatrix,7512->9747,168,168,0.0220538,167,0
Recursive DFS,adjmatrix,7512->9747,168,168,0.0203754,167,0
Dijkstra,adjmatrix,7512->9747,58,3287,0.51304,57,18.064
A* (A star),adjmatrix,7512->9747,58,58,0.00850301,57,25.263
Iterative BFS,adjlist,6625->7407,27,1313,0.0179226,26,0
Recursive BFS,adjlist,6625->7407,27,1313,0.0181706,26,0
Iterative DFS,adjlist,6625->7407,1005,8238,1.30993,1004,0
Recursive DFS,adjlist,6625->7407,1005,8238,1.3786,1004,0
Dijkstra,adjlist,6625->7407,27,1619,0.0369831,26,9.154
A* (A star),adjlist,6625->7407,27,27,0.00145794,26,9.166
Iterative BFS,adjmatrix,6625->7407,27,1357,0.176883,26,0
Recursive BFS,adjmatrix,6625->7407,27,1357,0.170792,26,0
Iterative DFS,adjmatrix,6625->7407,1705,8325,3.07764,1704,0
Recursive DFS,adjmatrix,6625->7407,1705,8325,3.15607,1704,0
Dijkstra,adjmatrix,6625->7407,27,1619,0.224054,26,9.154
A* (A star),adjmatrix,6625->7407,27,27,0.00420363,26,9.166
Iterative BFS,adjlist,423->1878,70,4075,0.198513,69,0
Recursive BFS,adjlist,423->1878,70,4075,0.209532,69,0
Iterative DFS,adjlist,423->1878,2652,5014,1.14205,2651,0
Recursive DFS,adjlist,423->1878,2652,5014,1.11735,2651,0
Dijkstra,adjlist,423->1878,76,4277,0.224364,75,22.229
A* (A star),adjlist,423->1878,70,70,0.00261359,69,34.52
Iterative BFS,adjmatrix,423->1878,70,4075,0.701797,69,0
Recursive BFS,adjmatrix,423->1878,70,4075,0.715508,69,0
Iterative DFS,adjmatrix,423->1878,3232,6755,2.612,3231,0
Recursive DFS,adjmatrix,423->1878,3232,6755,2.62106,3231,0
Dijkstra,adjmatrix,423->1878,76,4277,0.759565,75,22.229
A* (A star),adjmatrix,423->1878,70,70,0.00974031,69,34.52
Iterative BFS,adjlist,3048->7068,61,6168,0.464656,60,0
Recursive BFS,adjlist,3048->7068,61,6168,0.50661,60,0
Iterative DFS,adjlist,3048->7068,971,971,0.0407862,970,0
Recursive DFS,adjlist,3048->7068,971,971,0.038311,970,0
Dijkstra,adjlist,3048->7068,65,6327,0.617302,64,18.528
A* (A star),adjlist,3048->7068,61,61,0.00309697,60,27.378
Iterative BFS,adjmatrix,3048->7068,61,6168,1.37533,60,0
Recursive BFS,adjmatrix,3048->7068,61,6168,1.38734,60,0
Iterative DFS,adjmatrix,3048->7068,819,9142,3.74039,818,0
Recursive DFS,adjmatrix,3048->7068,819,9142,3.6768,818,0
Dijkstra,adjmatrix,3048->7068,65,6327,1.48511,64,18.528
A* (A star),adjmatrix,3048->7068,61,61,0.0100301,60,27.378
Iterative BFS,adjlist,7651->9126,41,2895,0.0830356,40,0
Recursive BFS,adjlist,7651->9126,41,2895,0.0853623,40,0
Iterative DFS,adjlist,7651->9126,1385,8524,1.10122,1384,0
Recursive DFS,adjlist,7651->9126,1385,8524,1.12445,1384,0
Dijkstra,adjlist,7651->9126,41,2675,0.108139,40,11.663
A* (A star),adjlist,7651->9126,41,41,0.00195349,40,15.721
Iterative BFS,adjmatrix,7651->9126,41,2960,0.481907,40,0
Recursive BFS,adjmatrix,7651->9126,41,2960,0.45782,40,0
Iterative DFS,adjmatrix,7651->9126,955,955,0.147269,954,0
Recursive DFS,adjmatrix,7651->9126,955,955,0.148906,954,0
Dijkstra,adjmatrix,7651->9126,41,2675,0.429493,40,11.663
A* (A star),adjmatrix,7651->9126,41,41,0.00640009,40,15.721
Iterative BFS,adjlist,759->5841,70,5069,0.312288,69,0
Recursive BFS,adjlist,759->5841,70,5069,0.328477,69,0
Iterative DFS,adjlist,759->5841,962,4854,0.443363,961,0
Recursive DFS,adjlist,759->5841,962,4854,0.439616,961,0
Dijkstra,adjlist,759->5841,72,4873,0.379215,71,20.574
A* (A star),adjlist,759->5841,70,70,0.00307277,69,35.513
Iterative BFS,adjmatrix,759->5841,70,5069,1.12609,69,0
Recursive BFS,adjmatrix,759->5841,70,5069,1.0164,69,0
Iterative DFS,adjmatrix,759->5841,3296,6750,2.8683,3295,0
Recursive DFS,adjmatrix,759->5841,3296,6750,2.82201,3295,0
Dijkstra,adjmatrix,759->5841,72,4874,1.06869,71,20.574
A* (A star),adjmatrix,759->5841,70,70,0.0106354,69,35.513
Iterative BFS,adjlist,2455->4244,30,1645,0.0263615,29,0
Recursive BFS,adjlist,2455->4244,30,1645,0.0263783,29,0
Iterative DFS,adjlist,2455->4244,592,9251,1.11469,591,0
Recursive DFS,adjlist,2455->4244,592,9251,1.14017,591,0
Dijkstra,adjlist,2455->4244,30,1938,0.0525885,29,10.07
A* (A star),adjlist,2455->4244,30,30,0.00169971,29,13.467
Iterative BFS,adjmatrix,2455->4244,30,1676,0.23136,29,0
Recursive BFS,adjmatrix,2455->4244,30,1676,0.229475,29,0
Iterative DFS,adjmatrix,2455->4244,3424,6639,2.62384,3423,0
Recursive DFS,adjmatrix,2455->4244,3424,6639,2.69084,3423,0
Dijkstra,adjmatrix,2455->4244,30,1938,0.294508,29,10.07
A* (A star),adjmatrix,2455->4244,30,30,0.00508874,29,13.467
Iterative BFS,adjlist,1495->4400,35,1240,0.0132394,34,0
Recursive BFS,adjlist,1495->4400,35,1240,0.0125235,34,0
Iterative DFS,adjlist,1495->4400,175,261,0.00400345,174,0
Recursive DFS,adjlist,1495->4400,175,261,0.00395454,174,0
Dijkstra,adjlist,1495->4400,49,1445,0.0258604,48,12.205
A* (A star),adjlist,1495->4400,35,35,0.00161445,34,14.451
Iterative BFS,adjmatrix,1495->4400,35,1240,0.163005,34,0
Recursive BFS,adjmatrix,1495->4400,35,1240,0.164273,34,0
Iterative DFS,adjmatrix,1495->4400,231,231,0.0340512,230,0
Recursive DFS,adjmatrix,1495->4400,231,231,0.0298414,230,0
Dijkstra,adjmatrix,1495->4400,49,1445,0.209625,48,12.205
A* (A star),adjmatrix,1495->4400,35,35,0.00551992,34,14.451
Iterative BFS,adjlist,3554->9699,107,9921,1.22422,106,0
Recursive BFS,adjlist,3554->9699,107,9921,1.25599,106,0
Iterative DFS,adjlist,3554->9699,2163,2455,0.280668,2162,0
Recursive DFS,adjlist,3554->9699,2163,2455,0.288853,2162,0
Dijkstra,adjlist,3554->9699,111,9935,1.47133,110,31.317
A* (A star),adjlist,3554->9699,107,107,0.00462594,106,46.911
Iterative BFS,adjmatrix,3554->9699,107,9921,3.13996,106,0
Recursive BFS,adjmatrix,3554->9699,107,9921,3.09333,106,0
Iterative DFS,adjmatrix,3554->9699,115,9825,3.59516,114,0
Recursive DFS,adjmatrix,3554->9699,115,9825,3.62107,114,0
Dijkstra,adjmatrix,3554->9699,111,9935,3.34942,110,31.317
A* (A star),adjmatrix,3554->9699,107,107,0.0176532,106,46.911
Iterative BFS,adjlist,1494->4142,80,4740,0.204091,79,0
Recursive BFS,adjlist,1494->4142,80,4740,0.213409,79,0
Iterative DFS,adjlist,1494->4142,2686,3071,0.352364,2685,0
Recursive DFS,adjlist,1494->4142,2686,3071,0.363099,2685,0
Dijkstra,adjlist,1494->4142,90,4607,0.344472,89,24.288
A* (A star),adjlist,1494->4142,80,80,0.00274035,79,36.293
Iterative BFS,adjmatrix,1494->4142,80,4740,0.884366,79,0
Recursive BFS,adjmatrix,1494->4142,80,4740,0.919368,79,0
Iterative DFS,adjmatrix,1494->4142,3124,3124,0.885122,3123,0
Recursive DFS,adjmatrix,1494->4142,3124,3124,0.836811,3123,0
Dijkstra,adjmatrix,1494->4142,90,4607,0.925748,89,24.288
A* (A star),adjmatrix,1494->4142,80,80,0.0119207,79,36.293
Iterative BFS,adjlist,4880->1891,42,2982,0.0910119,41,0
Recursive BFS,adjlist,4880->1891,42,2982,0.0978631,41,0
Iterative DFS,adjlist,4880->1891,474,1536,0.0757242,473,0
Recursive DFS,adjlist,4880->1891,474,1536,0.074746,473,0
Dijkstra,adjlist,4880->1891,44,2795,0.116206,43,13.102
A* (A star),adjlist,4880->1891,42,42,0.00202086,41,18.712
Iterative BFS,adjmatrix,4880->1891,42,2904,0.458584,41,0
Recursive BFS,adjmatrix,4880->1891,42,2904,0.455342,41,0
Iterative DFS,adjmatrix,4880->1891,4080,6031,2.3614,4079,0
Recursive DFS,adjmatrix,4880->1891,4080,6031,2.4294,4079,0
Dijkstra,adjmatrix,4880->1891,44,2796,0.466004,43,13.102
A* (A star),adjmatrix,4880->1891,42,42,0.00669952,41,18.712
Iterative BFS,adjlist,9190->4493,51,2230,0.0415123,50,0
Recursive BFS,adjlist,9190->4493,51,2230,0.0425164,50,0
Iterative DFS,adjlist,9190->4493,139,9772,2.07158,138,0
Recursive DFS,adjlist,9190->4493,139,9772,2.0994,138,0
Dijkstra,adjlist,9190->4493,65,2511,0.103668,64,16.27
A* (A star),adjlist,9190->4493,51,51,0.00207901,50,21.301
Iterative BFS,adjmatrix,9190->4493,51,2171,0.296696,50,0
Recursive BFS,adjmatrix,9190->4493,51,2171,0.29439,50,0
Iterative DFS,adjmatrix,9190->4493,2691,7409,3.09091,2690,0
Recursive DFS,adjmatrix,9190->4493,2691,7409,3.08378,2690,0
Dijkstra,adjmatrix,9190->4493,65,2511,0.369535,64,16.27
A* (A star),adjmatrix,9190->4493,51,51,0.00775204,50,21.301
Iterative BFS,adjlist,247->6657,75,5178,0.358455,74,0
Recursive BFS,adjlist,247->6657,75,5178,0.390234,74,0
Iterative DFS,adjlist,247->6657,475,475,0.0116785,474,0
Recursive DFS,adjlist,247->6657,475,475,0.010127,474,0
Dijkstra,adjlist,247->6657,89,5966,0.567489,88,25.384
A* (A star),adjlist,247->6657,75,75,0.00321078,74,35.221
Iterative BFS,adjmatrix,247->6657,75,5178,1.08765,74,0
Recursive BFS,adjmatrix,247->6657,75,5178,1.08366,74,0
Iterative DFS,adjmatrix,247->6657,957,8980,3.40128,956,0
Recursive DFS,adjmatrix,247->6657,957,8980,3.44623,956,0
Dijkstra,adjmatrix,247->6657,89,5966,1.43044,88,25.384
A* (A star),adjmatrix,247->6657,75,75,0.0121873,74,35.221
